,file_name,word,count,Found Lexico,Found OPLexico,Found senti_lex,Found Vader,Found Text
251,TAESA_Release de Resultados 1T19.pdf,auditor,1,1,1,1,0,1
252,TAESA_Release de Resultados 1T19.pdf,3,32,1,1,1,0,1
253,TAESA_Release de Resultados 1T19.pdf,raul,1,1,1,1,0,1
254,TAESA_Release de Resultados 1T19.pdf,lycurgo,1,1,1,1,0,1
255,TAESA_Release de Resultados 1T19.pdf,leite,1,1,1,1,0,1
256,TAESA_Release de Resultados 1T19.pdf,ceo,1,1,1,1,0,1
257,TAESA_Release de Resultados 1T19.pdf,diretor,1,1,1,1,0,1
258,TAESA_Release de Resultados 1T19.pdf,jurídico,1,1,1,1,0,1
259,TAESA_Release de Resultados 1T19.pdf,marcus,1,1,1,1,0,1
260,TAESA_Release de Resultados 1T19.pdf,pereira,1,1,1,1,0,1
261,TAESA_Release de Resultados 1T19.pdf,aucélio,1,1,1,1,0,1
262,TAESA_Release de Resultados 1T19.pdf,cfo,1,1,1,1,0,1
263,TAESA_Release de Resultados 1T19.pdf,dri,1,1,1,1,0,1
264,TAESA_Release de Resultados 1T19.pdf,cristiano,1,1,1,1,0,1
265,TAESA_Release de Resultados 1T19.pdf,prado,1,1,1,1,0,1
266,TAESA_Release de Resultados 1T19.pdf,grangeiro,1,1,1,1,0,1
267,TAESA_Release de Resultados 1T19.pdf,gerente,1,1,1,1,0,1
268,TAESA_Release de Resultados 1T19.pdf,ri,2,1,1,1,0,1
269,TAESA_Release de Resultados 1T19.pdf,contato,1,1,1,1,0,1
270,TAESA_Release de Resultados 1T19.pdf,investorrelationstaesacombr,1,1,1,1,0,1
271,TAESA_Release de Resultados 1T19.pdf,telefone,1,1,1,1,0,1
272,TAESA_Release de Resultados 1T19.pdf,55,5,1,1,1,0,1
273,TAESA_Release de Resultados 1T19.pdf,21,9,1,1,1,0,1
274,TAESA_Release de Resultados 1T19.pdf,2212,1,1,1,1,0,1
275,TAESA_Release de Resultados 1T19.pdf,6060,1,1,1,1,0,1
276,TAESA_Release de Resultados 1T19.pdf,teleconferência,1,1,1,1,0,1
277,TAESA_Release de Resultados 1T19.pdf,português,1,1,1,1,0,1
278,TAESA_Release de Resultados 1T19.pdf,quarta,1,1,1,1,0,1
279,TAESA_Release de Resultados 1T19.pdf,feira,1,1,1,1,0,1
280,TAESA_Release de Resultados 1T19.pdf,brasília,1,1,1,1,0,1
281,TAESA_Release de Resultados 1T19.pdf,12h,1,1,1,1,0,1
282,TAESA_Release de Resultados 1T19.pdf,nova,3,1,1,1,0,1
283,TAESA_Release de Resultados 1T19.pdf,york,1,1,1,1,0,1
284,TAESA_Release de Resultados 1T19.pdf,11h,1,1,1,1,0,1
285,TAESA_Release de Resultados 1T19.pdf,tel,1,1,1,1,0,1
286,TAESA_Release de Resultados 1T19.pdf,11,16,1,1,1,0,1
287,TAESA_Release de Resultados 1T19.pdf,3127,1,1,1,1,0,1
288,TAESA_Release de Resultados 1T19.pdf,4971,1,1,1,1,0,1
289,TAESA_Release de Resultados 1T19.pdf,dial,1,1,1,1,0,1
290,TAESA_Release de Resultados 1T19.pdf,in,1,1,1,1,0,1
291,TAESA_Release de Resultados 1T19.pdf,929,1,1,1,1,0,1
292,TAESA_Release de Resultados 1T19.pdf,378,1,1,1,1,0,1
293,TAESA_Release de Resultados 1T19.pdf,3440,1,1,1,1,0,1
294,TAESA_Release de Resultados 1T19.pdf,senha,1,1,1,1,0,1
295,TAESA_Release de Resultados 1T19.pdf,4,15,1,1,1,0,1
296,TAESA_Release de Resultados 1T19.pdf,índice,3,1,1,1,0,1
297,TAESA_Release de Resultados 1T19.pdf,destaques,2,1,1,1,0,1
298,TAESA_Release de Resultados 1T19.pdf,visão,2,1,1,1,0,1
299,TAESA_Release de Resultados 1T19.pdf,geral,2,1,1,1,0,1
300,TAESA_Release de Resultados 1T19.pdf,7,11,1,1,1,0,1
301,TAESA_Release de Resultados 1T19.pdf,societári,1,1,1,1,0,1
302,TAESA_Release de Resultados 1T19.pdf,22,8,1,1,1,0,1
303,TAESA_Release de Resultados 1T19.pdf,societária,4,1,1,1,0,1
304,TAESA_Release de Resultados 1T19.pdf,desempenho,16,1,1,1,0,1
305,TAESA_Release de Resultados 1T19.pdf,econômico,3,1,1,1,0,1
306,TAESA_Release de Resultados 1T19.pdf,operacional,44,1,1,1,0,1
307,TAESA_Release de Resultados 1T19.pdf,32,12,1,1,1,0,1
308,TAESA_Release de Resultados 1T19.pdf,ciclo,18,1,1,1,0,1
309,TAESA_Release de Resultados 1T19.pdf,33,9,1,1,1,0,1
310,TAESA_Release de Resultados 1T19.pdf,redução,27,1,1,1,0,1
311,TAESA_Release de Resultados 1T19.pdf,50,19,1,1,1,0,1
312,TAESA_Release de Resultados 1T19.pdf,10,21,1,1,1,0,1
313,TAESA_Release de Resultados 1T19.pdf,impacto,13,1,1,1,0,1
314,TAESA_Release de Resultados 1T19.pdf,mudança,7,1,1,1,0,1
315,TAESA_Release de Resultados 1T19.pdf,contábil,8,1,1,1,0,1
316,TAESA_Release de Resultados 1T19.pdf,12,13,1,1,1,0,1
317,TAESA_Release de Resultados 1T19.pdf,35,11,1,1,1,0,1
318,TAESA_Release de Resultados 1T19.pdf,líquida,37,1,1,1,0,1
319,TAESA_Release de Resultados 1T19.pdf,36,10,1,1,1,0,1
320,TAESA_Release de Resultados 1T19.pdf,amortização,22,1,1,1,0,1
321,TAESA_Release de Resultados 1T19.pdf,37,7,1,1,1,0,1
322,TAESA_Release de Resultados 1T19.pdf,ebitda,42,1,1,1,0,1
323,TAESA_Release de Resultados 1T19.pdf,margem,20,1,1,1,0,1
324,TAESA_Release de Resultados 1T19.pdf,38,5,1,1,1,0,1
325,TAESA_Release de Resultados 1T19.pdf,r,103,1,1,1,0,1
326,TAESA_Release de Resultados 1T19.pdf,eceita,2,1,1,1,0,1
327,TAESA_Release de Resultados 1T19.pdf,regulatória,8,1,1,1,0,1
328,TAESA_Release de Resultados 1T19.pdf,17,11,1,1,1,0,1
329,TAESA_Release de Resultados 1T19.pdf,39,7,1,1,1,0,1
330,TAESA_Release de Resultados 1T19.pdf,regulatórios,3,1,1,1,0,1
331,TAESA_Release de Resultados 1T19.pdf,310,6,1,1,1,0,1
332,TAESA_Release de Resultados 1T19.pdf,18,6,1,1,1,0,1
333,TAESA_Release de Resultados 1T19.pdf,311,2,1,1,1,0,1
334,TAESA_Release de Resultados 1T19.pdf,composição,3,1,1,1,0,1
335,TAESA_Release de Resultados 1T19.pdf,19,10,1,1,1,0,1
336,TAESA_Release de Resultados 1T19.pdf,312,4,1,1,1,0,1
337,TAESA_Release de Resultados 1T19.pdf,20,13,1,1,1,0,1
338,TAESA_Release de Resultados 1T19.pdf,313,2,1,1,1,0,1
339,TAESA_Release de Resultados 1T19.pdf,314,2,1,1,1,0,1
340,TAESA_Release de Resultados 1T19.pdf,líquido,24,1,1,1,0,1
341,TAESA_Release de Resultados 1T19.pdf,315,2,1,1,1,0,1
342,TAESA_Release de Resultados 1T19.pdf,impostos,8,1,1,1,0,1
343,TAESA_Release de Resultados 1T19.pdf,316,6,1,1,1,0,1
344,TAESA_Release de Resultados 1T19.pdf,lucro,31,1,1,1,0,1
345,TAESA_Release de Resultados 1T19.pdf,25,9,1,1,1,0,1
346,TAESA_Release de Resultados 1T19.pdf,317,2,1,1,1,0,1
347,TAESA_Release de Resultados 1T19.pdf,juros,21,1,1,1,0,1
348,TAESA_Release de Resultados 1T19.pdf,capital,10,1,1,1,0,1
349,TAESA_Release de Resultados 1T19.pdf,próprio,8,1,1,1,0,1
350,TAESA_Release de Resultados 1T19.pdf,27,3,1,1,1,0,1
351,TAESA_Release de Resultados 1T19.pdf,318,2,1,1,1,0,1
352,TAESA_Release de Resultados 1T19.pdf,endividamento,2,1,1,1,0,1
353,TAESA_Release de Resultados 1T19.pdf,28,9,1,1,1,0,1
